,Unnamed: 0,Teams,SeasonStart,Assoc
635,division_7,Midwest Division,1976,NBA
636,division_7,Milwaukee Bucks,1976,NBA
637,division_7,Detroit Pistons,1976,NBA
638,division_7,Kansas City Kings,1976,NBA
639,division_7,Chicago Bulls,1976,NBA
640,division_8,Pacific Division,1976,NBA
641,division_8,Golden State Warriors,1976,NBA
642,division_8,Seattle SuperSonics,1976,NBA
643,division_8,Phoenix Suns,1976,NBA
644,division_8,Los Angeles Lakers,1976,NBA
645,division_8,Portland Trail Blazers,1976,NBA
646,division_1,Atlantic Division,1977,NBA
647,division_1,Philadelphia 76ers,1977,NBA
648,division_1,Boston Celtics,1977,NBA
649,division_1,New York Knicks,1977,NBA
650,division_1,Buffalo Braves,1977,NBA
651,division_1,New York Nets,1977,NBA
652,division_2,Central Division,1977,NBA
653,division_2,Houston Rockets,1977,NBA
654,division_2,Washington Bullets,1977,NBA
655,division_2,San Antonio Spurs,1977,NBA
656,division_2,Cleveland Cavaliers,1977,NBA
657,division_2,New Orleans Jazz,1977,NBA
658,division_2,Atlanta Hawks,1977,NBA
659,division_3,Midwest Division,1977,NBA
660,division_3,Denver Nuggets,1977,NBA
661,division_3,Detroit Pistons,1977,NBA
662,division_3,Chicago Bulls,1977,NBA
663,division_3,Kansas City Kings,1977,NBA
664,division_3,Indiana Pacers,1977,NBA
665,division_3,Milwaukee Bucks,1977,NBA
666,division_4,Pacific Division,1977,NBA
667,division_4,Los Angeles Lakers,1977,NBA
668,division_4,Portland Trail Blazers,1977,NBA
669,division_4,Golden State Warriors,1977,NBA
670,division_4,Seattle SuperSonics,1977,NBA
671,division_4,Phoenix Suns,1977,NBA
672,division_5,Atlantic Division,1977,NBA
673,division_5,Philadelphia 76ers,1977,NBA
674,division_5,Boston Celtics,1977,NBA
675,division_5,New York Knicks,1977,NBA
676,division_5,Buffalo Braves,1977,NBA
677,division_5,New York Nets,1977,NBA
678,division_6,Central Division,1977,NBA
679,division_6,Houston Rockets,1977,NBA
680,division_6,Washington Bullets,1977,NBA
681,division_6,San Antonio Spurs,1977,NBA
682,division_6,Cleveland Cavaliers,1977,NBA
683,division_6,New Orleans Jazz,1977,NBA
684,division_6,Atlanta Hawks,1977,NBA
685,division_7,Midwest Division,1977,NBA
686,division_7,Denver Nuggets,1977,NBA
687,division_7,Detroit Pistons,1977,NBA
688,division_7,Chicago Bulls,1977,NBA
689,division_7,Kansas City Kings,1977,NBA
690,division_7,Indiana Pacers,1977,NBA
691,division_7,Milwaukee Bucks,1977,NBA
692,division_8,Pacific Division,1977,NBA
693,division_8,Los Angeles Lakers,1977,NBA
694,division_8,Portland Trail Blazers,1977,NBA
695,division_8,Golden State Warriors,1977,NBA
696,division_8,Seattle SuperSonics,1977,NBA
697,division_8,Phoenix Suns,1977,NBA
698,division_1,Atlantic Division,1978,NBA
699,division_1,Philadelphia 76ers,1978,NBA
700,division_1,New York Knicks,1978,NBA
701,division_1,Boston Celtics,1978,NBA
702,division_1,Buffalo Braves,1978,NBA
703,division_1,New Jersey Nets,1978,NBA
704,division_2,Central Division,1978,NBA
705,division_2,San Antonio Spurs,1978,NBA
706,division_2,Washington Bullets,1978,NBA
707,division_2,Cleveland Cavaliers,1978,NBA
708,division_2,Atlanta Hawks,1978,NBA
709,division_2,New Orleans Jazz,1978,NBA
710,division_2,Houston Rockets,1978,NBA
711,division_3,Midwest Division,1978,NBA
712,division_3,Denver Nuggets,1978,NBA
713,division_3,Milwaukee Bucks,1978,NBA
714,division_3,Chicago Bulls,1978,NBA
715,division_3,Detroit Pistons,1978,NBA
716,division_3,Kansas City Kings,1978,NBA
717,division_3,Indiana Pacers,1978,NBA
718,division_4,Pacific Division,1978,NBA
719,division_4,Portland Trail Blazers,1978,NBA
720,division_4,Phoenix Suns,1978,NBA
721,division_4,Seattle SuperSonics,1978,NBA
722,division_4,Los Angeles Lakers,1978,NBA
723,division_4,Golden State Warriors,1978,NBA
724,division_5,Atlantic Division,1978,NBA
725,division_5,Philadelphia 76ers,1978,NBA
726,division_5,New York Knicks,1978,NBA
727,division_5,Boston Celtics,1978,NBA
728,division_5,Buffalo Braves,1978,NBA
729,division_5,New Jersey Nets,1978,NBA
730,division_6,Central Division,1978,NBA
731,division_6,San Antonio Spurs,1978,NBA
732,division_6,Washington Bullets,1978,NBA
733,division_6,Cleveland Cavaliers,1978,NBA
734,division_6,Atlanta Hawks,1978,NBA
735,division_6,New Orleans Jazz,1978,NBA
736,division_6,Houston Rockets,1978,NBA
737,division_7,Midwest Division,1978,NBA
738,division_7,Denver Nuggets,1978,NBA
739,division_7,Milwaukee Bucks,1978,NBA
740,division_7,Chicago Bulls,1978,NBA
741,division_7,Detroit Pistons,1978,NBA
742,division_7,Kansas City Kings,1978,NBA
743,division_7,Indiana Pacers,1978,NBA
744,division_8,Pacific Division,1978,NBA
745,division_8,Portland Trail Blazers,1978,NBA
746,division_8,Phoenix Suns,1978,NBA
747,division_8,Seattle SuperSonics,1978,NBA
748,division_8,Los Angeles Lakers,1978,NBA
749,division_8,Golden State Warriors,1978,NBA
750,division_1,Atlantic Division,1979,NBA
751,division_1,Washington Bullets,1979,NBA
752,division_1,Philadelphia 76ers,1979,NBA
753,division_1,New Jersey Nets,1979,NBA
754,division_1,New York Knicks,1979,NBA
755,division_1,Boston Celtics,1979,NBA
756,division_2,Central Division,1979,NBA
757,division_2,San Antonio Spurs,1979,NBA
758,division_2,Houston Rockets,1979,NBA
759,division_2,Atlanta Hawks,1979,NBA
760,division_2,Detroit Pistons,1979,NBA
761,division_2,Cleveland Cavaliers,1979,NBA
762,division_2,New Orleans Jazz,1979,NBA
763,division_3,Midwest Division,1979,NBA
764,division_3,Kansas City Kings,1979,NBA
765,division_3,Denver Nuggets,1979,NBA
766,division_3,Milwaukee Bucks,1979,NBA
767,division_3,Indiana Pacers,1979,NBA
768,division_3,Chicago Bulls,1979,NBA
769,division_4,Pacific Division,1979,NBA
770,division_4,Seattle SuperSonics,1979,NBA
771,division_4,Phoenix Suns,1979,NBA
772,division_4,Los Angeles Lakers,1979,NBA
773,division_4,Portland Trail Blazers,1979,NBA
774,division_4,San Diego Clippers,1979,NBA
775,division_4,Golden State Warriors,1979,NBA
776,division_5,Atlantic Division,1979,NBA
777,division_5,Washington Bullets,1979,NBA
778,division_5,Philadelphia 76ers,1979,NBA
779,division_5,New Jersey Nets,1979,NBA
780,division_5,New York Knicks,1979,NBA
781,division_5,Boston Celtics,1979,NBA
782,division_6,Central Division,1979,NBA
783,division_6,San Antonio Spurs,1979,NBA
784,division_6,Houston Rockets,1979,NBA
785,division_6,Atlanta Hawks,1979,NBA
786,division_6,Detroit Pistons,1979,NBA
787,division_6,Cleveland Cavaliers,1979,NBA
788,division_6,New Orleans Jazz,1979,NBA
789,division_7,Midwest Division,1979,NBA
790,division_7,Kansas City Kings,1979,NBA
791,division_7,Denver Nuggets,1979,NBA
792,division_7,Milwaukee Bucks,1979,NBA
793,division_7,Indiana Pacers,1979,NBA
794,division_7,Chicago Bulls,1979,NBA
795,division_8,Pacific Division,1979,NBA
796,division_8,Seattle SuperSonics,1979,NBA
797,division_8,Phoenix Suns,1979,NBA
798,division_8,Los Angeles Lakers,1979,NBA
799,division_8,Portland Trail Blazers,1979,NBA
800,division_8,San Diego Clippers,1979,NBA
801,division_8,Golden State Warriors,1979,NBA
802,division_1,Atlantic Division,1980,NBA
803,division_1,Boston Celtics,1980,NBA
804,division_1,Philadelphia 76ers,1980,NBA
805,division_1,Washington Bullets,1980,NBA
806,division_1,New York Knicks,1980,NBA
807,division_1,New Jersey Nets,1980,NBA
808,division_2,Central Division,1980,NBA
809,division_2,Atlanta Hawks,1980,NBA
810,division_2,Houston Rockets,1980,NBA
811,division_2,San Antonio Spurs,1980,NBA
812,division_2,Indiana Pacers,1980,NBA
813,division_2,Cleveland Cavaliers,1980,NBA
814,division_2,Detroit Pistons,1980,NBA
815,division_3,Midwest Division,1980,NBA
816,division_3,Milwaukee Bucks,1980,NBA
817,division_3,Kansas City Kings,1980,NBA
818,division_3,Denver Nuggets,1980,NBA
819,division_3,Chicago Bulls,1980,NBA
820,division_3,Utah Jazz,1980,NBA
821,division_4,Pacific Division,1980,NBA
822,division_4,Los Angeles Lakers,1980,NBA
823,division_4,Seattle SuperSonics,1980,NBA
824,division_4,Phoenix Suns,1980,NBA
825,division_4,Portland Trail Blazers,1980,NBA
826,division_4,San Diego Clippers,1980,NBA
827,division_4,Golden State Warriors,1980,NBA
828,division_5,Atlantic Division,1980,NBA
829,division_5,Boston Celtics,1980,NBA
830,division_5,Philadelphia 76ers,1980,NBA
831,division_5,Washington Bullets,1980,NBA
832,division_5,New York Knicks,1980,NBA
833,division_5,New Jersey Nets,1980,NBA
834,division_6,Central Division,1980,NBA
835,division_6,Atlanta Hawks,1980,NBA
836,division_6,Houston Rockets,1980,NBA
837,division_6,San Antonio Spurs,1980,NBA
838,division_6,Indiana Pacers,1980,NBA
839,division_6,Cleveland Cavaliers,1980,NBA
840,division_6,Detroit Pistons,1980,NBA
841,division_7,Midwest Division,1980,NBA
842,division_7,Milwaukee Bucks,1980,NBA
843,division_7,Kansas City Kings,1980,NBA
844,division_7,Denver Nuggets,1980,NBA
845,division_7,Chicago Bulls,1980,NBA
846,division_7,Utah Jazz,1980,NBA
847,division_8,Pacific Division,1980,NBA
848,division_8,Los Angeles Lakers,1980,NBA
849,division_8,Seattle SuperSonics,1980,NBA
850,division_8,Phoenix Suns,1980,NBA
851,division_8,Portland Trail Blazers,1980,NBA
852,division_8,San Diego Clippers,1980,NBA
853,division_8,Golden State Warriors,1980,NBA
854,division_1,Atlantic Division,1981,NBA
855,division_1,Boston Celtics,1981,NBA
856,division_1,Philadelphia 76ers,1981,NBA
857,division_1,New York Knicks,1981,NBA
858,division_1,Washington Bullets,1981,NBA
859,division_1,New Jersey Nets,1981,NBA
860,division_2,Central Division,1981,NBA
861,division_2,Milwaukee Bucks,1981,NBA
862,division_2,Chicago Bulls,1981,NBA
863,division_2,Indiana Pacers,1981,NBA
864,division_2,Atlanta Hawks,1981,NBA
865,division_2,Cleveland Cavaliers,1981,NBA
866,division_2,Detroit Pistons,1981,NBA
867,division_3,Midwest Division,1981,NBA
868,division_3,San Antonio Spurs,1981,NBA
869,division_3,Kansas City Kings,1981,NBA
870,division_3,Houston Rockets,1981,NBA
871,division_3,Denver Nuggets,1981,NBA
872,division_3,Utah Jazz,1981,NBA
873,division_3,Dallas Mavericks,1981,NBA
874,division_4,Pacific Division,1981,NBA
875,division_4,Phoenix Suns,1981,NBA
876,division_4,Los Angeles Lakers,1981,NBA
877,division_4,Portland Trail Blazers,1981,NBA
878,division_4,Golden State Warriors,1981,NBA
879,division_4,San Diego Clippers,1981,NBA
880,division_4,Seattle SuperSonics,1981,NBA
881,division_5,Atlantic Division,1981,NBA
882,division_5,Boston Celtics,1981,NBA
883,division_5,Philadelphia 76ers,1981,NBA
884,division_5,New York Knicks,1981,NBA
885,division_5,Washington Bullets,1981,NBA
886,division_5,New Jersey Nets,1981,NBA
887,division_6,Central Division,1981,NBA
888,division_6,Milwaukee Bucks,1981,NBA
889,division_6,Chicago Bulls,1981,NBA
890,division_6,Indiana Pacers,1981,NBA
891,division_6,Atlanta Hawks,1981,NBA
892,division_6,Cleveland Cavaliers,1981,NBA
893,division_6,Detroit Pistons,1981,NBA
894,division_7,Midwest Division,1981,NBA
895,division_7,San Antonio Spurs,1981,NBA
896,division_7,Kansas City Kings,1981,NBA
897,division_7,Houston Rockets,1981,NBA
898,division_7,Denver Nuggets,1981,NBA
899,division_7,Utah Jazz,1981,NBA
900,division_7,Dallas Mavericks,1981,NBA
901,division_8,Pacific Division,1981,NBA
902,division_8,Phoenix Suns,1981,NBA
903,division_8,Los Angeles Lakers,1981,NBA
904,division_8,Portland Trail Blazers,1981,NBA
905,division_8,Golden State Warriors,1981,NBA
906,division_8,San Diego Clippers,1981,NBA
907,division_8,Seattle SuperSonics,1981,NBA
908,division_1,Atlantic Division,1982,NBA
909,division_1,Boston Celtics,1982,NBA
910,division_1,Philadelphia 76ers,1982,NBA
911,division_1,New Jersey Nets,1982,NBA
912,division_1,Washington Bullets,1982,NBA
913,division_1,New York Knicks,1982,NBA
914,division_2,Central Division,1982,NBA
915,division_2,Milwaukee Bucks,1982,NBA
916,division_2,Atlanta Hawks,1982,NBA
917,division_2,Detroit Pistons,1982,NBA
918,division_2,Indiana Pacers,1982,NBA
919,division_2,Chicago Bulls,1982,NBA
920,division_2,Cleveland Cavaliers,1982,NBA
921,division_3,Midwest Division,1982,NBA
922,division_3,San Antonio Spurs,1982,NBA
923,division_3,Denver Nuggets,1982,NBA
924,division_3,Houston Rockets,1982,NBA
925,division_3,Kansas City Kings,1982,NBA
926,division_3,Dallas Mavericks,1982,NBA
927,division_3,Utah Jazz,1982,NBA
928,division_4,Pacific Division,1982,NBA
929,division_4,Los Angeles Lakers,1982,NBA
930,division_4,Seattle SuperSonics,1982,NBA
931,division_4,Phoenix Suns,1982,NBA
932,division_4,Golden State Warriors,1982,NBA
933,division_4,Portland Trail Blazers,1982,NBA
934,division_4,San Diego Clippers,1982,NBA
935,division_5,Atlantic Division,1982,NBA
936,division_5,Boston Celtics,1982,NBA
937,division_5,Philadelphia 76ers,1982,NBA
938,division_5,New Jersey Nets,1982,NBA
939,division_5,Washington Bullets,1982,NBA
940,division_5,New York Knicks,1982,NBA
941,division_6,Central Division,1982,NBA
942,division_6,Milwaukee Bucks,1982,NBA
943,division_6,Atlanta Hawks,1982,NBA
944,division_6,Detroit Pistons,1982,NBA
945,division_6,Indiana Pacers,1982,NBA
946,division_6,Chicago Bulls,1982,NBA
947,division_6,Cleveland Cavaliers,1982,NBA
948,division_7,Midwest Division,1982,NBA
949,division_7,San Antonio Spurs,1982,NBA
950,division_7,Denver Nuggets,1982,NBA
951,division_7,Houston Rockets,1982,NBA
952,division_7,Kansas City Kings,1982,NBA
953,division_7,Dallas Mavericks,1982,NBA
954,division_7,Utah Jazz,1982,NBA
955,division_8,Pacific Division,1982,NBA
956,division_8,Los Angeles Lakers,1982,NBA
957,division_8,Seattle SuperSonics,1982,NBA
958,division_8,Phoenix Suns,1982,NBA
959,division_8,Golden State Warriors,1982,NBA
960,division_8,Portland Trail Blazers,1982,NBA
961,division_8,San Diego Clippers,1982,NBA
962,division_1,Atlantic Division,1983,NBA
963,division_1,Philadelphia 76ers,1983,NBA
964,division_1,Boston Celtics,1983,NBA
965,division_1,New Jersey Nets,1983,NBA
966,division_1,New York Knicks,1983,NBA
967,division_1,Washington Bullets,1983,NBA
968,division_2,Central Division,1983,NBA
969,division_2,Milwaukee Bucks,1983,NBA
970,division_2,Atlanta Hawks,1983,NBA
971,division_2,Detroit Pistons,1983,NBA
972,division_2,Chicago Bulls,1983,NBA
973,division_2,Cleveland Cavaliers,1983,NBA
974,division_2,Indiana Pacers,1983,NBA
975,division_3,Midwest Division,1983,NBA
976,division_3,San Antonio Spurs,1983,NBA
977,division_3,Denver Nuggets,1983,NBA
978,division_3,Kansas City Kings,1983,NBA
979,division_3,Dallas Mavericks,1983,NBA
980,division_3,Utah Jazz,1983,NBA
981,division_3,Houston Rockets,1983,NBA
982,division_4,Pacific Division,1983,NBA
983,division_4,Los Angeles Lakers,1983,NBA
984,division_4,Phoenix Suns,1983,NBA
985,division_4,Seattle SuperSonics,1983,NBA
986,division_4,Portland Trail Blazers,1983,NBA
987,division_4,Golden State Warriors,1983,NBA
988,division_4,San Diego Clippers,1983,NBA
989,division_5,Atlantic Division,1983,NBA
990,division_5,Philadelphia 76ers,1983,NBA
991,division_5,Boston Celtics,1983,NBA
992,division_5,New Jersey Nets,1983,NBA
993,division_5,New York Knicks,1983,NBA
994,division_5,Washington Bullets,1983,NBA
995,division_6,Central Division,1983,NBA
996,division_6,Milwaukee Bucks,1983,NBA
997,division_6,Atlanta Hawks,1983,NBA
998,division_6,Detroit Pistons,1983,NBA
999,division_6,Chicago Bulls,1983,NBA
1000,division_6,Cleveland Cavaliers,1983,NBA
1001,division_6,Indiana Pacers,1983,NBA
1002,division_7,Midwest Division,1983,NBA
1003,division_7,San Antonio Spurs,1983,NBA
1004,division_7,Denver Nuggets,1983,NBA
1005,division_7,Kansas City Kings,1983,NBA
1006,division_7,Dallas Mavericks,1983,NBA
1007,division_7,Utah Jazz,1983,NBA
1008,division_7,Houston Rockets,1983,NBA
1009,division_8,Pacific Division,1983,NBA
1010,division_8,Los Angeles Lakers,1983,NBA
1011,division_8,Phoenix Suns,1983,NBA
1012,division_8,Seattle SuperSonics,1983,NBA
1013,division_8,Portland Trail Blazers,1983,NBA
1014,division_8,Golden State Warriors,1983,NBA
1015,division_8,San Diego Clippers,1983,NBA
1016,division_1,Atlantic Division,1984,NBA
1017,division_1,Boston Celtics,1984,NBA
1018,division_1,Philadelphia 76ers,1984,NBA
1019,division_1,New York Knicks,1984,NBA
1020,division_1,New Jersey Nets,1984,NBA
1021,division_1,Washington Bullets,1984,NBA
1022,division_2,Central Division,1984,NBA
1023,division_2,Milwaukee Bucks,1984,NBA
1024,division_2,Detroit Pistons,1984,NBA
1025,division_2,Atlanta Hawks,1984,NBA
1026,division_2,Cleveland Cavaliers,1984,NBA
1027,division_2,Chicago Bulls,1984,NBA
1028,division_2,Indiana Pacers,1984,NBA
1029,division_3,Midwest Division,1984,NBA
1030,division_3,Utah Jazz,1984,NBA
1031,division_3,Dallas Mavericks,1984,NBA
1032,division_3,Denver Nuggets,1984,NBA
1033,division_3,Kansas City Kings,1984,NBA
1034,division_3,San Antonio Spurs,1984,NBA
1035,division_3,Houston Rockets,1984,NBA
1036,division_4,Pacific Division,1984,NBA
1037,division_4,Los Angeles Lakers,1984,NBA
1038,division_4,Portland Trail Blazers,1984,NBA
1039,division_4,Seattle SuperSonics,1984,NBA
1040,division_4,Phoenix Suns,1984,NBA
1041,division_4,Golden State Warriors,1984,NBA
1042,division_4,San Diego Clippers,1984,NBA
1043,division_5,Atlantic Division,1984,NBA
1044,division_5,Boston Celtics,1984,NBA
1045,division_5,Philadelphia 76ers,1984,NBA
1046,division_5,New York Knicks,1984,NBA
1047,division_5,New Jersey Nets,1984,NBA
1048,division_5,Washington Bullets,1984,NBA
1049,division_6,Central Division,1984,NBA
1050,division_6,Milwaukee Bucks,1984,NBA
1051,division_6,Detroit Pistons,1984,NBA
1052,division_6,Atlanta Hawks,1984,NBA
1053,division_6,Cleveland Cavaliers,1984,NBA
1054,division_6,Chicago Bulls,1984,NBA
1055,division_6,Indiana Pacers,1984,NBA
1056,division_7,Midwest Division,1984,NBA
1057,division_7,Utah Jazz,1984,NBA
1058,division_7,Dallas Mavericks,1984,NBA
1059,division_7,Denver Nuggets,1984,NBA
1060,division_7,Kansas City Kings,1984,NBA
1061,division_7,San Antonio Spurs,1984,NBA
1062,division_7,Houston Rockets,1984,NBA
1063,division_8,Pacific Division,1984,NBA
1064,division_8,Los Angeles Lakers,1984,NBA
1065,division_8,Portland Trail Blazers,1984,NBA
1066,division_8,Seattle SuperSonics,1984,NBA
1067,division_8,Phoenix Suns,1984,NBA
1068,division_8,Golden State Warriors,1984,NBA
1069,division_8,San Diego Clippers,1984,NBA
1070,division_1,Atlantic Division,1985,NBA
1071,division_1,Boston Celtics,1985,NBA
1072,division_1,Philadelphia 76ers,1985,NBA
1073,division_1,New Jersey Nets,1985,NBA
1074,division_1,Washington Bullets,1985,NBA
1075,division_1,New York Knicks,1985,NBA
1076,division_2,Central Division,1985,NBA
1077,division_2,Milwaukee Bucks,1985,NBA
1078,division_2,Detroit Pistons,1985,NBA
1079,division_2,Chicago Bulls,1985,NBA
1080,division_2,Cleveland Cavaliers,1985,NBA
1081,division_2,Atlanta Hawks,1985,NBA
1082,division_2,Indiana Pacers,1985,NBA
1083,division_3,Midwest Division,1985,NBA
1084,division_3,Denver Nuggets,1985,NBA
1085,division_3,Houston Rockets,1985,NBA
1086,division_3,Dallas Mavericks,1985,NBA
1087,division_3,Utah Jazz,1985,NBA
1088,division_3,San Antonio Spurs,1985,NBA
1089,division_3,Kansas City Kings,1985,NBA
1090,division_4,Pacific Division,1985,NBA
1091,division_4,Los Angeles Lakers,1985,NBA
1092,division_4,Portland Trail Blazers,1985,NBA
1093,division_4,Phoenix Suns,1985,NBA
1094,division_4,Seattle SuperSonics,1985,NBA
1095,division_4,Los Angeles Clippers,1985,NBA
1096,division_4,Golden State Warriors,1985,NBA
1097,division_5,Atlantic Division,1985,NBA
1098,division_5,Boston Celtics,1985,NBA
1099,division_5,Philadelphia 76ers,1985,NBA
1100,division_5,New Jersey Nets,1985,NBA
1101,division_5,Washington Bullets,1985,NBA
1102,division_5,New York Knicks,1985,NBA
1103,division_6,Central Division,1985,NBA
1104,division_6,Milwaukee Bucks,1985,NBA
1105,division_6,Detroit Pistons,1985,NBA
1106,division_6,Chicago Bulls,1985,NBA
1107,division_6,Cleveland Cavaliers,1985,NBA
1108,division_6,Atlanta Hawks,1985,NBA
1109,division_6,Indiana Pacers,1985,NBA
1110,division_7,Midwest Division,1985,NBA
1111,division_7,Denver Nuggets,1985,NBA
1112,division_7,Houston Rockets,1985,NBA
1113,division_7,Dallas Mavericks,1985,NBA
1114,division_7,Utah Jazz,1985,NBA
1115,division_7,San Antonio Spurs,1985,NBA
1116,division_7,Kansas City Kings,1985,NBA
1117,division_8,Pacific Division,1985,NBA
1118,division_8,Los Angeles Lakers,1985,NBA
1119,division_8,Portland Trail Blazers,1985,NBA
1120,division_8,Phoenix Suns,1985,NBA
1121,division_8,Seattle SuperSonics,1985,NBA
1122,division_8,Los Angeles Clippers,1985,NBA
1123,division_8,Golden State Warriors,1985,NBA
1124,division_1,Atlantic Division,1986,NBA
1125,division_1,Boston Celtics,1986,NBA
1126,division_1,Philadelphia 76ers,1986,NBA
1127,division_1,Washington Bullets,1986,NBA
1128,division_1,New Jersey Nets,1986,NBA
1129,division_1,New York Knicks,1986,NBA
1130,division_2,Central Division,1986,NBA
1131,division_2,Milwaukee Bucks,1986,NBA
1132,division_2,Atlanta Hawks,1986,NBA
1133,division_2,Detroit Pistons,1986,NBA
1134,division_2,Chicago Bulls,1986,NBA
1135,division_2,Cleveland Cavaliers,1986,NBA
1136,division_2,Indiana Pacers,1986,NBA
1137,division_3,Midwest Division,1986,NBA
1138,division_3,Houston Rockets,1986,NBA
1139,division_3,Denver Nuggets,1986,NBA
1140,division_3,Dallas Mavericks,1986,NBA
1141,division_3,Utah Jazz,1986,NBA
1142,division_3,Sacramento Kings,1986,NBA
1143,division_3,San Antonio Spurs,1986,NBA
1144,division_4,Pacific Division,1986,NBA
1145,division_4,Los Angeles Lakers,1986,NBA
1146,division_4,Portland Trail Blazers,1986,NBA
1147,division_4,Phoenix Suns,1986,NBA
1148,division_4,Los Angeles Clippers,1986,NBA
1149,division_4,Seattle SuperSonics,1986,NBA
1150,division_4,Golden State Warriors,1986,NBA
1151,division_5,Atlantic Division,1986,NBA
1152,division_5,Boston Celtics,1986,NBA
1153,division_5,Philadelphia 76ers,1986,NBA
1154,division_5,Washington Bullets,1986,NBA
1155,division_5,New Jersey Nets,1986,NBA
1156,division_5,New York Knicks,1986,NBA
1157,division_6,Central Division,1986,NBA
1158,division_6,Milwaukee Bucks,1986,NBA
1159,division_6,Atlanta Hawks,1986,NBA
1160,division_6,Detroit Pistons,1986,NBA
1161,division_6,Chicago Bulls,1986,NBA
1162,division_6,Cleveland Cavaliers,1986,NBA
1163,division_6,Indiana Pacers,1986,NBA
1164,division_7,Midwest Division,1986,NBA
1165,division_7,Houston Rockets,1986,NBA
1166,division_7,Denver Nuggets,1986,NBA
1167,division_7,Dallas Mavericks,1986,NBA
1168,division_7,Utah Jazz,1986,NBA
1169,division_7,Sacramento Kings,1986,NBA
1170,division_7,San Antonio Spurs,1986,NBA
1171,division_8,Pacific Division,1986,NBA
1172,division_8,Los Angeles Lakers,1986,NBA
1173,division_8,Portland Trail Blazers,1986,NBA
1174,division_8,Phoenix Suns,1986,NBA
1175,division_8,Los Angeles Clippers,1986,NBA
1176,division_8,Seattle SuperSonics,1986,NBA
1177,division_8,Golden State Warriors,1986,NBA
1178,division_1,Atlantic Division,1987,NBA
1179,division_1,Boston Celtics,1987,NBA
1180,division_1,Philadelphia 76ers,1987,NBA
1181,division_1,Washington Bullets,1987,NBA
1182,division_1,New Jersey Nets,1987,NBA
1183,division_1,New York Knicks,1987,NBA
1184,division_2,Central Division,1987,NBA
1185,division_2,Atlanta Hawks,1987,NBA
1186,division_2,Detroit Pistons,1987,NBA
1187,division_2,Milwaukee Bucks,1987,NBA
1188,division_2,Indiana Pacers,1987,NBA
1189,division_2,Chicago Bulls,1987,NBA
1190,division_2,Cleveland Cavaliers,1987,NBA
1191,division_3,Midwest Division,1987,NBA
1192,division_3,Dallas Mavericks,1987,NBA
1193,division_3,Utah Jazz,1987,NBA
1194,division_3,Houston Rockets,1987,NBA
1195,division_3,Denver Nuggets,1987,NBA
1196,division_3,Sacramento Kings,1987,NBA
1197,division_3,San Antonio Spurs,1987,NBA
1198,division_4,Pacific Division,1987,NBA
1199,division_4,Los Angeles Lakers,1987,NBA
1200,division_4,Portland Trail Blazers,1987,NBA
1201,division_4,Golden State Warriors,1987,NBA
1202,division_4,Seattle SuperSonics,1987,NBA
1203,division_4,Phoenix Suns,1987,NBA
1204,division_4,Los Angeles Clippers,1987,NBA
1205,division_5,Atlantic Division,1987,NBA
1206,division_5,Boston Celtics,1987,NBA
1207,division_5,Philadelphia 76ers,1987,NBA
1208,division_5,Washington Bullets,1987,NBA
1209,division_5,New Jersey Nets,1987,NBA
1210,division_5,New York Knicks,1987,NBA
1211,division_6,Central Division,1987,NBA
1212,division_6,Atlanta Hawks,1987,NBA
1213,division_6,Detroit Pistons,1987,NBA
1214,division_6,Milwaukee Bucks,1987,NBA
1215,division_6,Indiana Pacers,1987,NBA
1216,division_6,Chicago Bulls,1987,NBA
1217,division_6,Cleveland Cavaliers,1987,NBA
1218,division_7,Midwest Division,1987,NBA
1219,division_7,Dallas Mavericks,1987,NBA
1220,division_7,Utah Jazz,1987,NBA
1221,division_7,Houston Rockets,1987,NBA
1222,division_7,Denver Nuggets,1987,NBA
1223,division_7,Sacramento Kings,1987,NBA
1224,division_7,San Antonio Spurs,1987,NBA
1225,division_8,Pacific Division,1987,NBA
1226,division_8,Los Angeles Lakers,1987,NBA
1227,division_8,Portland Trail Blazers,1987,NBA
1228,division_8,Golden State Warriors,1987,NBA
1229,division_8,Seattle SuperSonics,1987,NBA
1230,division_8,Phoenix Suns,1987,NBA
1231,division_8,Los Angeles Clippers,1987,NBA
1232,division_1,Atlantic Division,1988,NBA
1233,division_1,Boston Celtics,1988,NBA
1234,division_1,Washington Bullets,1988,NBA
1235,division_1,New York Knicks,1988,NBA
1236,division_1,Philadelphia 76ers,1988,NBA
1237,division_1,New Jersey Nets,1988,NBA
1238,division_2,Central Division,1988,NBA
1239,division_2,Detroit Pistons,1988,NBA
1240,division_2,Chicago Bulls,1988,NBA
1241,division_2,Atlanta Hawks,1988,NBA
1242,division_2,Milwaukee Bucks,1988,NBA
1243,division_2,Cleveland Cavaliers,1988,NBA
1244,division_2,Indiana Pacers,1988,NBA
1245,division_3,Midwest Division,1988,NBA
1246,division_3,Denver Nuggets,1988,NBA
1247,division_3,Dallas Mavericks,1988,NBA
1248,division_3,Utah Jazz,1988,NBA
1249,division_3,Houston Rockets,1988,NBA
1250,division_3,San Antonio Spurs,1988,NBA
1251,division_3,Sacramento Kings,1988,NBA
1252,division_4,Pacific Division,1988,NBA
1253,division_4,Los Angeles Lakers,1988,NBA
1254,division_4,Portland Trail Blazers,1988,NBA
1255,division_4,Seattle SuperSonics,1988,NBA
