,Unnamed: 0,Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1, , .1,Attend.,Notes,Year,Month,Association,Start (ET)
187,46,1997-05-12,Miami Heat,76,New York Knicks,89,Box Score,https://www.basketball-reference.com/boxscores/,"19,763",,1997,5,NBA,
188,47,1997-05-12,Los Angeles Lakers,93,Utah Jazz,98,Box Score,https://www.basketball-reference.com/boxscores/,"19,911",,1997,5,NBA,
189,48,1997-05-13,Atlanta Hawks,92,Chicago Bulls,107,Box Score,https://www.basketball-reference.com/boxscores/,"24,544",,1997,5,NBA,
190,49,1997-05-13,Seattle SuperSonics,100,Houston Rockets,94,Box Score,https://www.basketball-reference.com/boxscores/,"16,285",,1997,5,NBA,
191,50,1997-05-14,New York Knicks,81,Miami Heat,96,Box Score,https://www.basketball-reference.com/boxscores/,"14,782",,1997,5,NBA,
192,51,1997-05-15,Houston Rockets,96,Seattle SuperSonics,99,Box Score,https://www.basketball-reference.com/boxscores/,"17,072",,1997,5,NBA,
193,52,1997-05-16,Miami Heat,95,New York Knicks,90,Box Score,https://www.basketball-reference.com/boxscores/,"19,763",,1997,5,NBA,
194,53,1997-05-17,Seattle SuperSonics,91,Houston Rockets,96,Box Score,https://www.basketball-reference.com/boxscores/,"16,285",,1997,5,NBA,
195,54,1997-05-18,New York Knicks,90,Miami Heat,101,Box Score,https://www.basketball-reference.com/boxscores/,"14,870",,1997,5,NBA,
196,55,1997-05-19,Houston Rockets,86,Utah Jazz,101,Box Score,https://www.basketball-reference.com/boxscores/,"19,911",,1997,5,NBA,
197,56,1997-05-20,Miami Heat,77,Chicago Bulls,84,Box Score,https://www.basketball-reference.com/boxscores/,"24,544",,1997,5,NBA,
198,57,1997-05-21,Houston Rockets,92,Utah Jazz,104,Box Score,https://www.basketball-reference.com/boxscores/,"19,911",,1997,5,NBA,
199,58,1997-05-22,Miami Heat,68,Chicago Bulls,75,Box Score,https://www.basketball-reference.com/boxscores/,"24,544",,1997,5,NBA,
200,59,1997-05-23,Utah Jazz,100,Houston Rockets,118,Box Score,https://www.basketball-reference.com/boxscores/,"16,285",,1997,5,NBA,
201,60,1997-05-24,Chicago Bulls,98,Miami Heat,74,Box Score,https://www.basketball-reference.com/boxscores/,"14,720",,1997,5,NBA,
202,61,1997-05-25,Utah Jazz,92,Houston Rockets,95,Box Score,https://www.basketball-reference.com/boxscores/,"16,285",,1997,5,NBA,
203,62,1997-05-26,Chicago Bulls,80,Miami Heat,87,Box Score,https://www.basketball-reference.com/boxscores/,"14,720",,1997,5,NBA,
204,63,1997-05-27,Houston Rockets,91,Utah Jazz,96,Box Score,https://www.basketball-reference.com/boxscores/,"19,911",,1997,5,NBA,
205,64,1997-05-28,Miami Heat,87,Chicago Bulls,100,Box Score,https://www.basketball-reference.com/boxscores/,"24,544",,1997,5,NBA,
206,65,1997-05-29,Utah Jazz,103,Houston Rockets,100,Box Score,https://www.basketball-reference.com/boxscores/,"16,285",,1997,5,NBA,
207,66,1997-06-01,Utah Jazz,82,Chicago Bulls,84,Box Score,https://www.basketball-reference.com/boxscores/,"24,544",,1997,6,NBA,
208,67,1997-06-04,Utah Jazz,85,Chicago Bulls,97,Box Score,https://www.basketball-reference.com/boxscores/,"24,544",,1997,6,NBA,
209,68,1997-06-06,Chicago Bulls,93,Utah Jazz,104,Box Score,https://www.basketball-reference.com/boxscores/,"19,911",,1997,6,NBA,
210,69,1997-06-08,Chicago Bulls,73,Utah Jazz,78,Box Score,https://www.basketball-reference.com/boxscores/,"19,911",,1997,6,NBA,
211,70,1997-06-11,Chicago Bulls,90,Utah Jazz,88,Box Score,https://www.basketball-reference.com/boxscores/,"19,911",,1997,6,NBA,
212,71,1997-06-13,Utah Jazz,86,Chicago Bulls,90,Box Score,https://www.basketball-reference.com/boxscores/,"24,544",,1997,6,NBA,
213,0,1998-04-23,Atlanta Hawks,87,Charlotte Hornets,97,Box Score,https://www.basketball-reference.com/boxscores/,"19,176",,1998,4,NBA,
214,1,1998-04-23,Cleveland Cavaliers,77,Indiana Pacers,106,Box Score,https://www.basketball-reference.com/boxscores/,"16,644",,1998,4,NBA,
215,2,1998-04-23,San Antonio Spurs,102,Phoenix Suns,96,Box Score,https://www.basketball-reference.com/boxscores/,"19,023",,1998,4,NBA,
216,3,1998-04-23,Houston Rockets,103,Utah Jazz,90,Box Score,https://www.basketball-reference.com/boxscores/,"19,911",,1998,4,NBA,
217,4,1998-04-24,Minnesota Timberwolves,83,Seattle SuperSonics,108,Box Score,https://www.basketball-reference.com/boxscores/,"17,072",,1998,4,NBA,
218,5,1998-04-24,New York Knicks,79,Miami Heat,94,Box Score,https://www.basketball-reference.com/boxscores/,"15,200",,1998,4,NBA,
219,6,1998-04-24,Portland Trail Blazers,102,Los Angeles Lakers,104,Box Score,https://www.basketball-reference.com/boxscores/,"17,505",,1998,4,NBA,
220,7,1998-04-24,New Jersey Nets,93,Chicago Bulls,96,Box Score,https://www.basketball-reference.com/boxscores/,"23,844",,1998,4,NBA,
221,8,1998-04-25,Houston Rockets,90,Utah Jazz,105,Box Score,https://www.basketball-reference.com/boxscores/,"19,911",,1998,4,NBA,
222,9,1998-04-25,San Antonio Spurs,101,Phoenix Suns,108,Box Score,https://www.basketball-reference.com/boxscores/,"19,023",,1998,4,NBA,
223,10,1998-04-25,Cleveland Cavaliers,86,Indiana Pacers,92,Box Score,https://www.basketball-reference.com/boxscores/,"16,617",,1998,4,NBA,
224,11,1998-04-25,Atlanta Hawks,85,Charlotte Hornets,92,Box Score,https://www.basketball-reference.com/boxscores/,"20,390",,1998,4,NBA,
225,12,1998-04-26,New Jersey Nets,91,Chicago Bulls,96,Box Score,https://www.basketball-reference.com/boxscores/,"23,844",,1998,4,NBA,
226,13,1998-04-26,Portland Trail Blazers,99,Los Angeles Lakers,108,Box Score,https://www.basketball-reference.com/boxscores/,"17,505",,1998,4,NBA,
227,14,1998-04-26,New York Knicks,96,Miami Heat,86,Box Score,https://www.basketball-reference.com/boxscores/,"15,200",,1998,4,NBA,
228,15,1998-04-26,Minnesota Timberwolves,98,Seattle SuperSonics,93,Box Score,https://www.basketball-reference.com/boxscores/,"17,072",,1998,4,NBA,
229,16,1998-04-27,Phoenix Suns,88,San Antonio Spurs,100,Box Score,https://www.basketball-reference.com/boxscores/,"20,486",,1998,4,NBA,
230,17,1998-04-27,Indiana Pacers,77,Cleveland Cavaliers,86,Box Score,https://www.basketball-reference.com/boxscores/,"17,495",,1998,4,NBA,
231,18,1998-04-28,Charlotte Hornets,64,Atlanta Hawks,96,Box Score,https://www.basketball-reference.com/boxscores/,"19,745",,1998,4,NBA,
232,19,1998-04-28,Seattle SuperSonics,90,Minnesota Timberwolves,98,Box Score,https://www.basketball-reference.com/boxscores/,"19,006",,1998,4,NBA,
233,20,1998-04-28,Miami Heat,91,New York Knicks,85,Box Score,https://www.basketball-reference.com/boxscores/,"19,763",,1998,4,NBA,
234,21,1998-04-28,Los Angeles Lakers,94,Portland Trail Blazers,99,Box Score,https://www.basketball-reference.com/boxscores/,"21,558",,1998,4,NBA,
235,22,1998-04-29,Phoenix Suns,80,San Antonio Spurs,99,Box Score,https://www.basketball-reference.com/boxscores/,"27,528",,1998,4,NBA,
236,23,1998-04-29,Chicago Bulls,116,New Jersey Nets,101,Box Score,https://www.basketball-reference.com/boxscores/,"19,889",,1998,4,NBA,
237,24,1998-04-29,Utah Jazz,85,Houston Rockets,89,Box Score,https://www.basketball-reference.com/boxscores/,"16,285",,1998,4,NBA,
238,25,1998-04-30,Los Angeles Lakers,110,Portland Trail Blazers,99,Box Score,https://www.basketball-reference.com/boxscores/,"21,616",,1998,4,NBA,
239,26,1998-04-30,Miami Heat,85,New York Knicks,90,Box Score,https://www.basketball-reference.com/boxscores/,"19,763",,1998,4,NBA,
240,27,1998-04-30,Seattle SuperSonics,92,Minnesota Timberwolves,88,Box Score,https://www.basketball-reference.com/boxscores/,"19,006",,1998,4,NBA,
241,28,1998-04-30,Indiana Pacers,80,Cleveland Cavaliers,74,Box Score,https://www.basketball-reference.com/boxscores/,"18,188",,1998,4,NBA,
242,29,1998-05-01,Charlotte Hornets,91,Atlanta Hawks,82,Box Score,https://www.basketball-reference.com/boxscores/,"22,074",,1998,5,NBA,
243,30,1998-05-01,Utah Jazz,93,Houston Rockets,71,Box Score,https://www.basketball-reference.com/boxscores/,"16,285",,1998,5,NBA,
244,31,1998-05-02,Minnesota Timberwolves,84,Seattle SuperSonics,97,Box Score,https://www.basketball-reference.com/boxscores/,"17,072",,1998,5,NBA,
245,32,1998-05-03,Charlotte Hornets,70,Chicago Bulls,83,Box Score,https://www.basketball-reference.com/boxscores/,"23,844",,1998,5,NBA,
246,33,1998-05-03,New York Knicks,98,Miami Heat,81,Box Score,https://www.basketball-reference.com/boxscores/,"15,200",,1998,5,NBA,
247,34,1998-05-03,Houston Rockets,70,Utah Jazz,84,Box Score,https://www.basketball-reference.com/boxscores/,"19,911",,1998,5,NBA,
248,35,1998-05-04,Los Angeles Lakers,92,Seattle SuperSonics,106,Box Score,https://www.basketball-reference.com/boxscores/,"17,072",,1998,5,NBA,
249,36,1998-05-05,New York Knicks,83,Indiana Pacers,93,Box Score,https://www.basketball-reference.com/boxscores/,"16,630",,1998,5,NBA,
250,37,1998-05-05,San Antonio Spurs,82,Utah Jazz,83,Box Score,https://www.basketball-reference.com/boxscores/,"19,911",,1998,5,NBA,
251,38,1998-05-06,Charlotte Hornets,78,Chicago Bulls,76,Box Score,https://www.basketball-reference.com/boxscores/,"23,844",,1998,5,NBA,
252,39,1998-05-06,Los Angeles Lakers,92,Seattle SuperSonics,68,Box Score,https://www.basketball-reference.com/boxscores/,"17,072",,1998,5,NBA,
253,40,1998-05-07,New York Knicks,77,Indiana Pacers,85,Box Score,https://www.basketball-reference.com/boxscores/,"16,765",,1998,5,NBA,
254,41,1998-05-07,San Antonio Spurs,106,Utah Jazz,109,Box Score,https://www.basketball-reference.com/boxscores/,"19,911",,1998,5,NBA,
255,42,1998-05-08,Chicago Bulls,103,Charlotte Hornets,89,Box Score,https://www.basketball-reference.com/boxscores/,"23,799",,1998,5,NBA,
256,43,1998-05-08,Seattle SuperSonics,103,Los Angeles Lakers,119,Box Score,https://www.basketball-reference.com/boxscores/,"17,505",,1998,5,NBA,
257,44,1998-05-09,Utah Jazz,64,San Antonio Spurs,86,Box Score,https://www.basketball-reference.com/boxscores/,"26,086",,1998,5,NBA,
258,45,1998-05-09,Indiana Pacers,76,New York Knicks,83,Box Score,https://www.basketball-reference.com/boxscores/,"19,763",,1998,5,NBA,
259,46,1998-05-10,Chicago Bulls,94,Charlotte Hornets,80,Box Score,https://www.basketball-reference.com/boxscores/,"23,799",,1998,5,NBA,
260,47,1998-05-10,Seattle SuperSonics,100,Los Angeles Lakers,112,Box Score,https://www.basketball-reference.com/boxscores/,"17,505",,1998,5,NBA,
261,48,1998-05-10,Indiana Pacers,118,New York Knicks,107,Box Score,https://www.basketball-reference.com/boxscores/,"19,763",,1998,5,NBA,
262,49,1998-05-10,Utah Jazz,82,San Antonio Spurs,73,Box Score,https://www.basketball-reference.com/boxscores/,"28,587",,1998,5,NBA,
263,50,1998-05-12,Los Angeles Lakers,110,Seattle SuperSonics,95,Box Score,https://www.basketball-reference.com/boxscores/,"17,072",,1998,5,NBA,
264,51,1998-05-12,San Antonio Spurs,77,Utah Jazz,87,Box Score,https://www.basketball-reference.com/boxscores/,"19,911",,1998,5,NBA,
265,52,1998-05-13,New York Knicks,88,Indiana Pacers,99,Box Score,https://www.basketball-reference.com/boxscores/,"16,767",,1998,5,NBA,
266,53,1998-05-13,Charlotte Hornets,84,Chicago Bulls,93,Box Score,https://www.basketball-reference.com/boxscores/,"23,844",,1998,5,NBA,
267,54,1998-05-16,Los Angeles Lakers,77,Utah Jazz,112,Box Score,https://www.basketball-reference.com/boxscores/,"19,911",,1998,5,NBA,
268,55,1998-05-17,Indiana Pacers,79,Chicago Bulls,85,Box Score,https://www.basketball-reference.com/boxscores/,"23,844",,1998,5,NBA,
269,56,1998-05-18,Los Angeles Lakers,95,Utah Jazz,99,Box Score,https://www.basketball-reference.com/boxscores/,"19,911",,1998,5,NBA,
270,57,1998-05-19,Indiana Pacers,98,Chicago Bulls,104,Box Score,https://www.basketball-reference.com/boxscores/,"23,844",,1998,5,NBA,
271,58,1998-05-22,Utah Jazz,109,Los Angeles Lakers,98,Box Score,https://www.basketball-reference.com/boxscores/,"17,505",,1998,5,NBA,
272,59,1998-05-23,Chicago Bulls,105,Indiana Pacers,107,Box Score,https://www.basketball-reference.com/boxscores/,"16,576",,1998,5,NBA,
273,60,1998-05-24,Utah Jazz,96,Los Angeles Lakers,92,Box Score,https://www.basketball-reference.com/boxscores/,"17,505",,1998,5,NBA,
274,61,1998-05-25,Chicago Bulls,94,Indiana Pacers,96,Box Score,https://www.basketball-reference.com/boxscores/,"16,560",,1998,5,NBA,
275,62,1998-05-27,Indiana Pacers,87,Chicago Bulls,106,Box Score,https://www.basketball-reference.com/boxscores/,"23,844",,1998,5,NBA,
276,63,1998-05-29,Chicago Bulls,89,Indiana Pacers,92,Box Score,https://www.basketball-reference.com/boxscores/,"16,566",,1998,5,NBA,
277,64,1998-05-31,Indiana Pacers,83,Chicago Bulls,88,Box Score,https://www.basketball-reference.com/boxscores/,"23,844",,1998,5,NBA,
278,65,1998-06-03,Chicago Bulls,85,Utah Jazz,88,Box Score,https://www.basketball-reference.com/boxscores/,"19,911",,1998,6,NBA,
279,66,1998-06-05,Chicago Bulls,93,Utah Jazz,88,Box Score,https://www.basketball-reference.com/boxscores/,"19,911",,1998,6,NBA,
280,67,1998-06-07,Utah Jazz,54,Chicago Bulls,96,Box Score,https://www.basketball-reference.com/boxscores/,"23,844",,1998,6,NBA,
281,68,1998-06-10,Utah Jazz,82,Chicago Bulls,86,Box Score,https://www.basketball-reference.com/boxscores/,"23,844",,1998,6,NBA,
282,69,1998-06-12,Utah Jazz,83,Chicago Bulls,81,Box Score,https://www.basketball-reference.com/boxscores/,"23,844",,1998,6,NBA,
283,70,1998-06-14,Chicago Bulls,87,Utah Jazz,86,Box Score,https://www.basketball-reference.com/boxscores/,"19,911",,1998,6,NBA,
284,0,1999-05-08,Detroit Pistons,70,Atlanta Hawks,90,Box Score,https://www.basketball-reference.com/boxscores/,"20,884",,1999,5,NBA,
285,1,1999-05-08,New York Knicks,95,Miami Heat,75,Box Score,https://www.basketball-reference.com/boxscores/,"15,036",,1999,5,NBA,
286,2,1999-05-08,Phoenix Suns,85,Portland Trail Blazers,95,Box Score,https://www.basketball-reference.com/boxscores/,"20,040",,1999,5,NBA,
287,3,1999-05-08,Sacramento Kings,87,Utah Jazz,117,Box Score,https://www.basketball-reference.com/boxscores/,"19,911",,1999,5,NBA,
288,4,1999-05-09,Minnesota Timberwolves,86,San Antonio Spurs,99,Box Score,https://www.basketball-reference.com/boxscores/,"22,356",,1999,5,NBA,
289,5,1999-05-09,Philadelphia 76ers,104,Orlando Magic,90,Box Score,https://www.basketball-reference.com/boxscores/,"15,267",,1999,5,NBA,
290,6,1999-05-09,Houston Rockets,100,Los Angeles Lakers,101,Box Score,https://www.basketball-reference.com/boxscores/,"17,505",,1999,5,NBA,
291,7,1999-05-09,Milwaukee Bucks,88,Indiana Pacers,110,Box Score,https://www.basketball-reference.com/boxscores/,"16,560",,1999,5,NBA,
292,8,1999-05-10,Sacramento Kings,101,Utah Jazz,90,Box Score,https://www.basketball-reference.com/boxscores/,"19,911",,1999,5,NBA,
293,9,1999-05-10,Phoenix Suns,99,Portland Trail Blazers,110,Box Score,https://www.basketball-reference.com/boxscores/,"20,588",,1999,5,NBA,
294,10,1999-05-10,New York Knicks,73,Miami Heat,83,Box Score,https://www.basketball-reference.com/boxscores/,"15,200",,1999,5,NBA,
295,11,1999-05-10,Detroit Pistons,69,Atlanta Hawks,89,Box Score,https://www.basketball-reference.com/boxscores/,"16,377",,1999,5,NBA,
296,12,1999-05-11,Milwaukee Bucks,107,Indiana Pacers,108,Box Score,https://www.basketball-reference.com/boxscores/,"16,608",,1999,5,NBA,
297,13,1999-05-11,Houston Rockets,98,Los Angeles Lakers,110,Box Score,https://www.basketball-reference.com/boxscores/,"17,505",,1999,5,NBA,
298,14,1999-05-11,Philadelphia 76ers,68,Orlando Magic,79,Box Score,https://www.basketball-reference.com/boxscores/,"16,345",,1999,5,NBA,
299,15,1999-05-11,Minnesota Timberwolves,80,San Antonio Spurs,71,Box Score,https://www.basketball-reference.com/boxscores/,"22,494",,1999,5,NBA,
300,16,1999-05-12,Utah Jazz,81,Sacramento Kings,84,Box Score,https://www.basketball-reference.com/boxscores/,"17,317",,1999,5,NBA,
301,17,1999-05-12,Portland Trail Blazers,103,Phoenix Suns,93,Box Score,https://www.basketball-reference.com/boxscores/,"17,306",,1999,5,NBA,
302,18,1999-05-12,Miami Heat,73,New York Knicks,97,Box Score,https://www.basketball-reference.com/boxscores/,"19,763",,1999,5,NBA,
303,19,1999-05-12,Atlanta Hawks,63,Detroit Pistons,79,Box Score,https://www.basketball-reference.com/boxscores/,"14,812",,1999,5,NBA,
304,20,1999-05-13,Los Angeles Lakers,88,Houston Rockets,102,Box Score,https://www.basketball-reference.com/boxscores/,"16,285",,1999,5,NBA,
305,21,1999-05-13,Indiana Pacers,99,Milwaukee Bucks,91,Box Score,https://www.basketball-reference.com/boxscores/,"18,717",,1999,5,NBA,
306,22,1999-05-13,San Antonio Spurs,85,Minnesota Timberwolves,71,Box Score,https://www.basketball-reference.com/boxscores/,"17,444",,1999,5,NBA,
307,23,1999-05-13,Orlando Magic,85,Philadelphia 76ers,97,Box Score,https://www.basketball-reference.com/boxscores/,"20,874",,1999,5,NBA,
308,24,1999-05-14,Utah Jazz,90,Sacramento Kings,89,Box Score,https://www.basketball-reference.com/boxscores/,"17,317",,1999,5,NBA,
309,25,1999-05-14,Miami Heat,87,New York Knicks,72,Box Score,https://www.basketball-reference.com/boxscores/,"19,763",,1999,5,NBA,
310,26,1999-05-14,Atlanta Hawks,82,Detroit Pistons,103,Box Score,https://www.basketball-reference.com/boxscores/,"16,216",,1999,5,NBA,
311,27,1999-05-15,Los Angeles Lakers,98,Houston Rockets,88,Box Score,https://www.basketball-reference.com/boxscores/,"16,285",,1999,5,NBA,
312,28,1999-05-15,San Antonio Spurs,92,Minnesota Timberwolves,85,Box Score,https://www.basketball-reference.com/boxscores/,"15,898",,1999,5,NBA,
313,29,1999-05-15,Orlando Magic,91,Philadelphia 76ers,101,Box Score,https://www.basketball-reference.com/boxscores/,"20,550",,1999,5,NBA,
314,30,1999-05-16,Detroit Pistons,75,Atlanta Hawks,87,Box Score,https://www.basketball-reference.com/boxscores/,"8,460","at Atlanta, GA (Alexander Memorial Coliseum at McDonald's Center)",1999,5,NBA,
315,31,1999-05-16,New York Knicks,78,Miami Heat,77,Box Score,https://www.basketball-reference.com/boxscores/,"14,985",,1999,5,NBA,
316,32,1999-05-16,Sacramento Kings,92,Utah Jazz,99,Box Score,https://www.basketball-reference.com/boxscores/,"19,911",,1999,5,NBA,
317,33,1999-05-17,Los Angeles Lakers,81,San Antonio Spurs,87,Box Score,https://www.basketball-reference.com/boxscores/,"25,297",,1999,5,NBA,
318,34,1999-05-17,Philadelphia 76ers,90,Indiana Pacers,94,Box Score,https://www.basketball-reference.com/boxscores/,"16,723",,1999,5,NBA,
319,35,1999-05-18,New York Knicks,100,Atlanta Hawks,92,Box Score,https://www.basketball-reference.com/boxscores/,"18,513",,1999,5,NBA,
320,36,1999-05-18,Portland Trail Blazers,83,Utah Jazz,93,Box Score,https://www.basketball-reference.com/boxscores/,"19,911",,1999,5,NBA,
321,37,1999-05-19,Philadelphia 76ers,82,Indiana Pacers,85,Box Score,https://www.basketball-reference.com/boxscores/,"16,795",,1999,5,NBA,
322,38,1999-05-19,Los Angeles Lakers,76,San Antonio Spurs,79,Box Score,https://www.basketball-reference.com/boxscores/,"33,293",,1999,5,NBA,
323,39,1999-05-20,New York Knicks,77,Atlanta Hawks,70,Box Score,https://www.basketball-reference.com/boxscores/,"22,558",,1999,5,NBA,
324,40,1999-05-20,Portland Trail Blazers,84,Utah Jazz,81,Box Score,https://www.basketball-reference.com/boxscores/,"19,911",,1999,5,NBA,
325,41,1999-05-21,Indiana Pacers,97,Philadelphia 76ers,86,Box Score,https://www.basketball-reference.com/boxscores/,"20,930",,1999,5,NBA,
326,42,1999-05-22,Utah Jazz,87,Portland Trail Blazers,97,Box Score,https://www.basketball-reference.com/boxscores/,"20,720",,1999,5,NBA,
327,43,1999-05-22,San Antonio Spurs,103,Los Angeles Lakers,91,Box Score,https://www.basketball-reference.com/boxscores/,"17,505",,1999,5,NBA,
328,44,1999-05-23,San Antonio Spurs,118,Los Angeles Lakers,107,Box Score,https://www.basketball-reference.com/boxscores/,"17,505",,1999,5,NBA,
329,45,1999-05-23,Atlanta Hawks,78,New York Knicks,90,Box Score,https://www.basketball-reference.com/boxscores/,"19,763",,1999,5,NBA,
330,46,1999-05-23,Indiana Pacers,89,Philadelphia 76ers,86,Box Score,https://www.basketball-reference.com/boxscores/,"20,844",,1999,5,NBA,
331,47,1999-05-23,Utah Jazz,75,Portland Trail Blazers,81,Box Score,https://www.basketball-reference.com/boxscores/,"20,720",,1999,5,NBA,
